seconds,sensor_0,sensor_1,actuator_0,target
1873.8200,33.7050,33.4590,30.0000,"25.0"
1873.8601,33.7320,33.4590,30.0000,"25.0"
1873.8800,33.7050,33.4310,30.0000,"25.0"
1873.9200,33.7050,33.4590,30.0000,"25.0"
1873.9400,33.7050,33.4590,30.0000,"25.0"
1873.9800,33.7050,33.4310,30.0000,"25.0"
1874.0000,33.7050,33.4310,30.0000,"25.0"
1874.0400,33.7050,33.4310,30.0000,"25.0"
1874.0600,33.7320,33.4590,30.0000,"25.0"
1874.1001,33.7050,33.4310,30.0000,"25.0"
1874.1201,33.7320,33.4310,30.0000,"25.0"
1874.1600,33.6770,33.4590,30.0000,"25.0"
1874.1800,33.7050,33.4310,30.0000,"25.0"
1874.2201,33.7050,33.4040,30.0000,"25.0"
1874.2401,33.7050,33.4310,30.0000,"25.0"
1874.2801,33.7050,33.4590,30.0000,"25.0"
1874.3001,33.7320,33.4310,30.0000,"25.0"
1874.3401,33.7050,33.4310,30.0000,"25.0"
1874.3600,33.7050,33.4590,30.0000,"25.0"
1874.4002,33.7050,33.4590,30.0000,"25.0"
1874.4201,33.7050,33.4590,30.0000,"25.0"
1874.4601,33.7050,33.4310,30.0000,"25.0"
1874.4800,33.7050,33.4590,30.0000,"25.0"
1874.5200,33.7050,33.4590,30.0000,"25.0"
1874.5401,33.7050,33.4590,30.0000,"25.0"
1874.5800,33.7050,33.4310,30.0000,"25.0"
1874.6000,33.6770,33.4590,30.0000,"25.0"
1874.6400,33.6770,33.4310,30.0000,"25.0"
1874.6600,33.7050,33.4590,30.0000,"25.0"
1874.7000,33.6770,33.4590,30.0000,"25.0"
1874.7200,33.7050,33.4590,30.0000,"25.0"
1874.7601,33.7050,33.4590,30.0000,"25.0"
1874.7800,33.7050,33.4310,30.0000,"25.0"
1874.8201,33.6770,33.4590,30.0000,"25.0"
1874.8400,33.7050,33.4590,30.0000,"25.0"
1874.8800,33.7050,33.4590,30.0000,"25.0"
1874.9001,33.7320,33.4590,30.0000,"25.0"
1874.9400,33.7320,33.4590,30.0000,"25.0"
1874.9600,33.7050,33.4310,30.0000,"25.0"
1875.0000,33.7050,33.4310,30.0000,"25.0"
1875.0200,33.7050,33.4590,30.0000,"25.0"
1875.0601,33.7050,33.4590,30.0000,"25.0"
1875.0800,33.7050,33.4590,30.0000,"25.0"
1875.1200,33.7050,33.4590,30.0000,"25.0"
1875.1401,33.7050,33.4310,30.0000,"25.0"
1875.1800,33.6770,33.4590,30.0000,"25.0"
1875.2001,33.7320,33.4590,30.0000,"25.0"
1875.2400,33.7320,33.4310,30.0000,"25.0"
1875.2800,33.7050,33.4310,30.0000,"25.0"
1875.3000,33.7050,33.4310,30.0000,"25.0"
1875.3400,33.7320,33.4310,30.0000,"25.0"
1875.3600,33.7050,33.4310,30.0000,"25.0"
1875.4000,33.7320,33.4310,30.0000,"25.0"
1875.4201,33.7320,33.4590,30.0000,"25.0"
1875.4601,33.6770,33.4310,30.0000,"25.0"
1875.4801,33.7050,33.4310,30.0000,"25.0"
1875.5201,33.7050,33.4860,30.0000,"25.0"
1875.5401,33.6770,33.4310,30.0000,"25.0"
1875.5801,33.7320,33.4590,30.0000,"25.0"
1875.6001,33.7050,33.4590,30.0000,"25.0"
1875.6400,33.7050,33.4590,30.0000,"25.0"
1875.6601,33.7050,33.4590,30.0000,"25.0"
1875.7001,33.7050,33.4310,30.0000,"25.0"
1875.7202,33.7320,33.4590,30.0000,"25.0"
1875.7600,33.7050,33.4590,30.0000,"25.0"
1875.7800,33.7320,33.4310,30.0000,"25.0"
1875.8201,33.7050,33.4310,30.0000,"25.0"
1875.8401,33.7050,33.4310,30.0000,"25.0"
1875.8801,33.7320,33.4310,30.0000,"25.0"
1875.9001,33.7050,33.4310,30.0000,"25.0"
1875.9401,33.7050,33.4590,30.0000,"25.0"
1875.9600,33.7050,33.4310,30.0000,"25.0"
1876.0001,33.7050,33.4590,30.0000,"25.0"
1876.0201,33.7320,33.4590,30.0000,"25.0"
1876.0600,33.7320,33.4310,30.0000,"25.0"
1876.0800,33.7050,33.4590,30.0000,"25.0"
1876.1200,33.7050,33.4310,30.0000,"25.0"
1876.1400,33.6770,33.4310,30.0000,"25.0"
1876.1800,33.7320,33.4590,30.0000,"25.0"
1876.2001,33.7050,33.4590,30.0000,"25.0"
1876.2401,33.7050,33.4310,30.0000,"25.0"
1876.2601,33.7050,33.4590,30.0000,"25.0"
1876.3000,33.7050,33.4590,30.0000,"25.0"
1876.3201,33.7050,33.4590,30.0000,"25.0"
1876.3601,33.7050,33.4860,30.0000,"25.0"
1876.3801,33.7050,33.4310,30.0000,"25.0"
1876.4201,33.7050,33.4590,30.0000,"25.0"
1876.4402,33.7050,33.4310,30.0000,"25.0"
1876.4801,33.7320,33.4590,30.0000,"25.0"
1876.5001,33.7050,33.4590,30.0000,"25.0"
1876.5400,33.7050,33.4310,30.0000,"25.0"
1876.5601,33.7050,33.4310,30.0000,"25.0"
1876.6000,33.7050,33.4310,30.0000,"25.0"
1876.6200,33.7050,33.4310,30.0000,"25.0"
1876.6601,33.6770,33.4590,30.0000,"25.0"
1876.6800,33.7320,33.4590,30.0000,"25.0"
1876.7200,33.7320,33.4310,30.0000,"25.0"
1876.7400,33.7050,33.4590,30.0000,"25.0"
1876.7801,33.7050,33.4310,30.0000,"25.0"
1876.8001,33.7050,33.4310,30.0000,"25.0"
1876.8401,33.6770,33.4310,30.0000,"25.0"
1876.8601,33.7050,33.4310,30.0000,"25.0"
1876.9001,33.7600,33.4310,30.0000,"25.0"
1876.9201,33.6770,33.4310,30.0000,"25.0"
1876.9601,33.7050,33.4310,30.0000,"25.0"
1876.9800,33.7050,33.4310,30.0000,"25.0"
1877.0201,33.7050,33.4310,30.0000,"25.0"
1877.0401,33.7050,33.4590,30.0000,"25.0"
1877.0800,33.7050,33.4590,30.0000,"25.0"
1877.1200,33.7320,33.4310,30.0000,"25.0"
1877.1400,33.7050,33.4590,30.0000,"25.0"
1877.1800,33.7050,33.4590,30.0000,"25.0"
1877.2000,33.7050,33.4310,30.0000,"25.0"
1877.2201,33.7050,33.4310,30.0000,"25.0"
1877.2601,33.7050,33.4590,30.0000,"25.0"
1877.3000,33.7320,33.4310,30.0000,"25.0"
1877.3200,33.7050,33.4310,30.0000,"25.0"
1877.3601,33.7050,33.4310,30.0000,"25.0"
1877.3801,33.6770,33.4310,30.0000,"25.0"
1877.4200,33.7050,33.4310,30.0000,"25.0"
1877.4401,33.7050,33.4310,30.0000,"25.0"
1877.4800,33.7050,33.4310,30.0000,"25.0"
1877.5000,33.7050,33.4310,30.0000,"25.0"
1877.5401,33.7050,33.4310,30.0000,"25.0"
1877.5600,33.7050,33.4310,30.0000,"25.0"
1877.6000,33.7050,33.4310,30.0000,"25.0"
1877.6201,33.6770,33.4040,30.0000,"25.0"
1877.6601,33.7050,33.4310,30.0000,"25.0"
1877.6800,33.7050,33.4310,30.0000,"25.0"
1877.7200,33.7050,33.4310,30.0000,"25.0"
1877.7401,33.6770,33.4310,30.0000,"25.0"
1877.7800,33.6770,33.4590,30.0000,"25.0"
1877.8001,33.7050,33.4590,30.0000,"25.0"
1877.8401,33.6770,33.4310,30.0000,"25.0"
1877.8600,33.7050,33.4590,30.0000,"25.0"
1877.9001,33.7320,33.4590,30.0000,"25.0"
1877.9201,33.7050,33.4590,30.0000,"25.0"
1877.9601,33.7320,33.4590,30.0000,"25.0"
1877.9800,33.7320,33.4310,30.0000,"25.0"
1878.0201,33.7050,33.4590,30.0000,"25.0"
1878.0400,33.7050,33.4310,30.0000,"25.0"
1878.0801,33.7050,33.4590,30.0000,"25.0"
1878.1001,33.6770,33.4310,30.0000,"25.0"
1878.1401,33.7320,33.4310,30.0000,"25.0"
1878.1601,33.7320,33.4590,30.0000,"25.0"
1878.2001,33.7050,33.4590,30.0000,"25.0"
1878.2201,33.7050,33.4310,30.0000,"25.0"
1878.2600,33.7320,33.4310,30.0000,"25.0"
1878.2800,33.7050,33.4590,30.0000,"25.0"
1878.3201,33.7050,33.4310,30.0000,"25.0"
1878.3401,33.7050,33.4590,30.0000,"25.0"
1878.3800,33.7320,33.4310,30.0000,"25.0"
1878.4001,33.7320,33.4590,30.0000,"25.0"
1878.4401,33.7050,33.4590,30.0000,"25.0"
1878.4601,33.7050,33.4310,30.0000,"25.0"
1878.5002,33.7320,33.4310,30.0000,"25.0"
1878.5201,33.7050,33.4310,30.0000,"25.0"
1878.5601,33.7320,33.4310,30.0000,"25.0"
1878.5801,33.7050,33.4590,30.0000,"25.0"
1878.6201,33.7320,33.4310,30.0000,"25.0"
1878.6401,33.7320,33.4310,30.0000,"25.0"
1878.6801,33.7320,33.4590,30.0000,"25.0"
1878.7001,33.7050,33.4590,30.0000,"25.0"
1878.7400,33.7320,33.4310,30.0000,"25.0"
1878.7601,33.6770,33.4310,30.0000,"25.0"
1878.8001,33.7050,33.4590,30.0000,"25.0"
1878.8200,33.7320,33.4590,30.0000,"25.0"
1878.8600,33.7050,33.4310,30.0000,"25.0"
1878.8800,33.7050,33.4590,30.0000,"25.0"
1878.9201,33.7320,33.4040,30.0000,"25.0"
1878.9401,33.7050,33.4310,30.0000,"25.0"
1878.9800,33.7320,33.4310,30.0000,"25.0"
1879.0001,33.7050,33.4310,30.0000,"25.0"
1879.0401,33.7050,33.4310,30.0000,"25.0"
1879.0602,33.7320,33.4310,30.0000,"25.0"
1879.1001,33.7320,33.4310,30.0000,"25.0"
1879.1200,33.7320,33.4590,30.0000,"25.0"
1879.1601,33.7050,33.4590,30.0000,"25.0"
1879.1801,33.7050,33.4310,30.0000,"25.0"
1879.2201,33.7050,33.4590,30.0000,"25.0"
1879.2400,33.7050,33.4590,30.0000,"25.0"
1879.2800,33.7050,33.4590,30.0000,"25.0"
1879.3000,33.6770,33.4310,30.0000,"25.0"
1879.3400,33.7050,33.4590,30.0000,"25.0"
1879.3600,33.7050,33.4310,30.0000,"25.0"
1879.4001,33.7050,33.4590,30.0000,"25.0"
1879.4200,33.7050,33.4590,30.0000,"25.0"
1879.4600,33.7320,33.4310,30.0000,"25.0"
1879.4800,33.7050,33.4310,30.0000,"25.0"
1879.5201,33.7050,33.4310,30.0000,"25.0"
1879.5601,33.7050,33.4310,30.0000,"25.0"
1879.5801,33.7050,33.4310,30.0000,"25.0"
1879.6201,33.7050,33.4590,30.0000,"25.0"
1879.6400,33.7050,33.4310,30.0000,"25.0"
1879.6800,33.7050,33.4310,30.0000,"25.0"
1879.7000,33.7050,33.4590,30.0000,"25.0"
1879.7400,33.7050,33.4310,30.0000,"25.0"
1879.7600,33.6770,33.4590,30.0000,"25.0"
1879.8000,33.7320,33.4310,30.0000,"25.0"
1879.8200,33.7050,33.4310,30.0000,"25.0"
1879.8600,33.7050,33.4310,30.0000,"25.0"
1879.8800,33.7050,33.4310,30.0000,"25.0"
1879.9201,33.7050,33.4310,30.0000,"25.0"
1879.9400,33.7320,33.4310,30.0000,"25.0"
1879.9801,33.7050,33.4310,30.0000,"25.0"
1880.0001,33.7320,33.4310,30.0000,"25.0"
1880.0400,33.7050,33.4310,30.0000,"25.0"
1880.0601,33.7050,33.4310,30.0000,"25.0"
1880.1000,33.7050,33.4310,30.0000,"25.0"
1880.1201,33.7320,33.4310,30.0000,"25.0"
1880.1600,33.7050,33.4310,30.0000,"25.0"
1880.1800,33.7050,33.4310,30.0000,"25.0"
1880.2202,33.7050,33.4590,30.0000,"25.0"
1880.2401,33.7320,33.4310,30.0000,"25.0"
1880.2800,33.6770,33.4310,30.0000,"25.0"
1880.3000,33.7050,33.4590,30.0000,"25.0"
1880.3400,33.7050,33.4310,30.0000,"25.0"
1880.3600,33.7320,33.4310,30.0000,"25.0"
1880.4001,33.7320,33.4590,30.0000,"25.0"
1880.4201,33.7050,33.4310,30.0000,"25.0"
1880.4600,33.7050,33.4590,30.0000,"25.0"
1880.4801,33.7320,33.4310,30.0000,"25.0"
1880.5202,33.7050,33.4310,30.0000,"25.0"
1880.5400,33.6770,33.4310,30.0000,"25.0"
1880.5803,33.7050,33.4310,30.0000,"25.0"
1880.6001,33.7050,33.4310,30.0000,"25.0"
1880.6401,33.7600,33.4310,30.0000,"25.0"
1880.6600,33.7320,33.4590,30.0000,"25.0"
1880.7001,33.7320,33.4310,30.0000,"25.0"
1880.7201,33.7050,33.4310,30.0000,"25.0"
1880.7601,33.7320,33.4310,30.0000,"25.0"
1880.7800,33.7050,33.4310,30.0000,"25.0"
1880.8200,33.6770,33.4310,30.0000,"25.0"
1880.8400,33.7050,33.4590,30.0000,"25.0"
1880.8801,33.7320,33.4590,30.0000,"25.0"
1880.9000,33.7050,33.4310,30.0000,"25.0"
1880.9400,33.7050,33.4310,30.0000,"25.0"
1880.9601,33.7050,33.4310,30.0000,"25.0"
1881.0000,33.6770,33.4310,30.0000,"25.0"
1881.0200,33.7050,33.4310,30.0000,"25.0"
1881.0601,33.7320,33.4310,30.0000,"25.0"
1881.0802,33.7320,33.4310,30.0000,"25.0"
1881.1200,33.7050,33.4310,30.0000,"25.0"
1881.1400,33.7320,33.4310,30.0000,"25.0"
1881.1801,33.7600,33.4310,30.0000,"25.0"
1881.2002,33.7050,33.4590,30.0000,"25.0"
1881.2401,33.7320,33.4310,30.0000,"25.0"
1881.2601,33.6770,33.4310,30.0000,"25.0"
1881.3000,33.7050,33.4310,30.0000,"25.0"
1881.3200,33.7050,33.4310,30.0000,"25.0"
1881.3600,33.7320,33.4590,30.0000,"25.0"
1881.3800,33.6770,33.4590,30.0000,"25.0"
1881.4200,33.7320,33.4590,30.0000,"25.0"
1881.4400,33.7320,33.4310,30.0000,"25.0"
1881.4801,33.7050,33.4310,30.0000,"25.0"
1881.5000,33.7320,33.4590,30.0000,"25.0"
1881.5401,33.7320,33.4310,30.0000,"25.0"
1881.5800,33.7050,33.4310,30.0000,"25.0"
1881.6000,33.7320,33.4310,30.0000,"25.0"
1881.6200,33.7050,33.4590,30.0000,"25.0"
1881.6601,33.7050,33.4590,30.0000,"25.0"
1881.7001,33.7050,33.4590,30.0000,"25.0"
1881.7200,33.7050,33.4310,30.0000,"25.0"
1881.7600,33.7050,33.5130,30.0000,"25.0"
1881.7800,33.7320,33.4310,30.0000,"25.0"
1881.8201,33.7320,33.4310,30.0000,"25.0"
1881.8400,33.7320,33.4590,30.0000,"25.0"
1881.8800,33.7320,33.4310,30.0000,"25.0"
1881.9001,33.7600,33.4590,30.0000,"25.0"
1881.9400,33.7050,33.4590,30.0000,"25.0"
1881.9601,33.6770,33.4310,30.0000,"25.0"
1882.0001,33.7050,33.4590,30.0000,"25.0"
1882.0201,33.7050,33.4590,30.0000,"25.0"
1882.0601,33.7050,33.4590,30.0000,"25.0"
1882.0800,33.7320,33.4590,30.0000,"25.0"
1882.1201,33.6770,33.4590,30.0000,"25.0"
1882.1400,33.7050,33.4310,30.0000,"25.0"
1882.1800,33.7050,33.4590,30.0000,"25.0"
1882.2001,33.6770,33.4590,30.0000,"25.0"
1882.2401,33.7050,33.4590,30.0000,"25.0"
1882.2601,33.7050,33.4310,30.0000,"25.0"
1882.3001,33.7050,33.4590,30.0000,"25.0"
1882.3200,33.7050,33.4310,30.0000,"25.0"
1882.3600,33.6770,33.4590,30.0000,"25.0"
1882.3800,33.7050,33.4590,30.0000,"25.0"
1882.4201,33.7320,33.4590,30.0000,"25.0"
1882.4400,33.7050,33.4590,30.0000,"25.0"
1882.4800,33.7050,33.4590,30.0000,"25.0"
1882.5001,33.7050,33.4310,30.0000,"25.0"
1882.5400,33.7050,33.4310,30.0000,"25.0"
1882.5600,33.7320,33.4590,30.0000,"25.0"
1882.6001,33.7050,33.4590,30.0000,"25.0"
1882.6201,33.7320,33.4590,30.0000,"25.0"
1882.6600,33.7320,33.4590,30.0000,"25.0"
1882.6801,33.7050,33.4310,30.0000,"25.0"
1882.7201,33.7050,33.4590,30.0000,"25.0"
1882.7401,33.7050,33.4590,30.0000,"25.0"
1882.7800,33.7600,33.4310,30.0000,"25.0"
1882.8001,33.7050,33.4590,30.0000,"25.0"
1882.8401,33.7050,33.4310,30.0000,"25.0"
1882.8601,33.7320,33.4310,30.0000,"25.0"
1882.9001,33.7050,33.4310,30.0000,"25.0"
1882.9200,33.6770,33.4590,30.0000,"25.0"
1882.9601,33.6770,33.4310,30.0000,"25.0"
1882.9801,33.7050,33.4590,30.0000,"25.0"
1883.0200,33.7320,33.4310,30.0000,"25.0"
1883.0400,33.7050,33.4310,30.0000,"25.0"
1883.0800,33.7050,33.4310,30.0000,"25.0"
1883.1001,33.7320,33.4310,30.0000,"25.0"
1883.1401,33.7050,33.4310,30.0000,"25.0"
1883.1601,33.7320,33.4310,30.0000,"25.0"
1883.2000,33.7050,33.4310,30.0000,"25.0"
1883.2201,33.7050,33.4310,30.0000,"25.0"
1883.2601,33.6770,33.4590,30.0000,"25.0"
1883.2801,33.6770,33.4310,30.0000,"25.0"
1883.3202,33.7050,33.4590,30.0000,"25.0"
1883.3400,33.7050,33.4310,30.0000,"25.0"
1883.3800,33.6770,33.4310,30.0000,"25.0"
1883.4001,33.7050,33.4590,30.0000,"25.0"
1883.4401,33.7320,33.4590,30.0000,"25.0"
1883.4800,33.7050,33.4310,30.0000,"25.0"
1883.5000,33.7050,33.4310,30.0000,"25.0"
1883.5400,33.7050,33.4590,30.0000,"25.0"
1883.5600,33.7320,33.4310,30.0000,"25.0"
1883.6001,33.7320,33.4310,30.0000,"25.0"
1883.6200,33.7050,33.4310,30.0000,"25.0"
1883.6600,33.7050,33.4310,30.0000,"25.0"
1883.6800,33.7320,33.4590,30.0000,"25.0"
1883.7200,33.7050,33.4310,30.0000,"25.0"
1883.7401,33.7320,33.4590,30.0000,"25.0"
1883.7800,33.7050,33.4310,30.0000,"25.0"
1883.8000,33.7050,33.4590,30.0000,"25.0"
1883.8400,33.7050,33.4590,30.0000,"25.0"
1883.8601,33.7320,33.4590,30.0000,"25.0"
1883.9001,33.6770,33.4590,30.0000,"25.0"
1883.9200,33.7050,33.4310,30.0000,"25.0"
1883.9601,33.7050,33.4310,30.0000,"25.0"
1883.9801,33.7050,33.4590,30.0000,"25.0"
1884.0201,33.7050,33.4310,30.0000,"25.0"
1884.0400,33.6770,33.4310,30.0000,"25.0"
1884.0800,33.7050,33.4310,30.0000,"25.0"
1884.1001,33.6770,33.4310,30.0000,"25.0"
1884.1400,33.7050,33.4040,30.0000,"25.0"
1884.1601,33.7050,33.4310,30.0000,"25.0"
1884.2001,33.6770,33.4860,30.0000,"25.0"
1884.2201,33.7320,33.4590,30.0000,"25.0"
1884.2600,33.7050,33.4590,30.0000,"25.0"
1884.2800,33.7050,33.4310,30.0000,"25.0"
1884.3201,33.7050,33.4310,30.0000,"25.0"
1884.3401,33.7320,33.4310,30.0000,"25.0"
1884.3802,33.7050,33.4590,30.0000,"25.0"
1884.4000,33.7050,33.4310,30.0000,"25.0"
1884.4401,33.7050,33.4590,30.0000,"25.0"
1884.4600,33.7050,33.4590,30.0000,"25.0"
1884.5001,33.7320,33.4590,30.0000,"25.0"
1884.5201,33.7320,33.4310,30.0000,"25.0"
1884.5601,33.7050,33.4310,30.0000,"25.0"
1884.5800,33.7050,33.4040,30.0000,"25.0"
1884.6200,33.7050,33.4590,30.0000,"25.0"
1884.6400,33.7050,33.4590,30.0000,"25.0"
1884.6801,33.7050,33.4310,30.0000,"25.0"
1884.7001,33.7050,33.4590,30.0000,"25.0"
1884.7400,33.7050,33.4590,30.0000,"25.0"
1884.7600,33.7050,33.4310,30.0000,"25.0"
1884.8001,33.7050,33.4590,30.0000,"25.0"
1884.8201,33.7320,33.4310,30.0000,"25.0"
1884.8601,33.7050,33.4590,30.0000,"25.0"
1884.8801,33.7050,33.4310,30.0000,"25.0"
1884.9201,33.7050,33.4310,30.0000,"25.0"
1884.9401,33.7050,33.4590,30.0000,"25.0"
1884.9800,33.7320,33.4310,30.0000,"25.0"
1885.0001,33.7050,33.4590,30.0000,"25.0"
1885.0401,33.7320,33.4310,30.0000,"25.0"
1885.0601,33.7050,33.4310,30.0000,"25.0"
1885.1001,33.7320,33.4590,30.0000,"25.0"
1885.1200,33.7050,33.4590,30.0000,"25.0"
1885.1601,33.7050,33.4310,30.0000,"25.0"
1885.1801,33.7320,33.4590,30.0000,"25.0"
1885.2201,33.7320,33.4590,30.0000,"25.0"
1885.2401,33.7320,33.4590,30.0000,"25.0"
1885.2801,33.7320,33.4310,30.0000,"25.0"
1885.3001,33.6770,33.4590,30.0000,"25.0"
1885.3401,33.7320,33.4860,30.0000,"25.0"
1885.3601,33.7320,33.4310,30.0000,"25.0"
1885.4001,33.7050,33.4590,30.0000,"25.0"
1885.4200,33.6770,33.4310,30.0000,"25.0"
1885.4600,33.7050,33.4310,30.0000,"25.0"
1885.4801,33.7050,33.4310,30.0000,"25.0"
1885.5200,33.7320,33.4310,30.0000,"25.0"
1885.5401,33.7050,33.4310,30.0000,"25.0"
1885.5800,33.6770,33.4590,30.0000,"25.0"
1885.6001,33.6770,33.4310,30.0000,"25.0"
1885.6401,33.7050,33.4310,30.0000,"25.0"
1885.6801,33.7050,33.4590,30.0000,"25.0"
1885.7001,33.7050,33.4310,30.0000,"25.0"
1885.7401,33.7600,33.4590,30.0000,"25.0"
1885.7601,33.7050,33.4860,30.0000,"25.0"
1885.8001,33.6770,33.4310,30.0000,"25.0"
1885.8200,33.7050,33.4590,30.0000,"25.0"
1885.8601,33.7050,33.4310,30.0000,"25.0"
1885.8800,33.7050,33.4310,30.0000,"25.0"
1885.9201,33.7320,33.4590,30.0000,"25.0"
1885.9400,33.7050,33.4310,30.0000,"25.0"
1885.9800,33.7050,33.4310,30.0000,"25.0"
1886.0001,33.7320,33.4590,30.0000,"25.0"
1886.0401,33.7050,33.4590,30.0000,"25.0"
1886.0600,33.7050,33.4310,30.0000,"25.0"
1886.1001,33.7050,33.4310,30.0000,"25.0"
1886.1200,33.7320,33.4590,30.0000,"25.0"
1886.1601,33.7050,33.4310,30.0000,"25.0"
1886.1801,33.7320,33.4310,30.0000,"25.0"
1886.2200,33.7050,33.4590,30.0000,"25.0"
1886.2401,33.7050,33.4590,30.0000,"25.0"
1886.2800,33.7050,33.4310,30.0000,"25.0"
1886.3001,33.7050,33.4590,30.0000,"25.0"
1886.3401,33.7050,33.4590,30.0000,"25.0"
1886.3600,33.7050,33.4590,30.0000,"25.0"
1886.4001,33.7320,33.4590,30.0000,"25.0"
1886.4200,33.7050,33.4590,30.0000,"25.0"
1886.4600,33.7320,33.4310,30.0000,"25.0"
1886.4801,33.7320,33.4040,30.0000,"25.0"
1886.5201,33.7050,33.4310,30.0000,"25.0"
1886.5401,33.7050,33.4310,30.0000,"25.0"
1886.5801,33.7050,33.4310,30.0000,"25.0"
1886.6000,33.7050,33.4590,30.0000,"25.0"
1886.6400,33.7050,33.4310,30.0000,"25.0"
1886.6600,33.7050,33.4310,30.0000,"25.0"
1886.7001,33.7320,33.4590,30.0000,"25.0"
1886.7201,33.7320,33.4310,30.0000,"25.0"
1886.7600,33.7320,33.4590,30.0000,"25.0"
1886.7801,33.7050,33.4590,30.0000,"25.0"
1886.8200,33.7050,33.4310,30.0000,"25.0"
1886.8400,33.7050,33.4590,30.0000,"25.0"
1886.8801,33.7320,33.4310,30.0000,"25.0"
1886.9001,33.7320,33.4310,30.0000,"25.0"
1886.9400,33.7050,33.4590,30.0000,"25.0"
1886.9600,33.7050,33.4310,30.0000,"25.0"
1887.0001,33.7050,33.4590,30.0000,"25.0"
1887.0201,33.7050,33.4590,30.0000,"25.0"
1887.0601,33.7050,33.4590,30.0000,"25.0"
1887.0800,33.7050,33.4310,30.0000,"25.0"
1887.1201,33.7050,33.4590,30.0000,"25.0"
1887.1401,33.7050,33.4310,30.0000,"25.0"
1887.1800,33.7050,33.4310,30.0000,"25.0"
1887.2001,33.7050,33.4310,30.0000,"25.0"
1887.2400,33.7050,33.4310,30.0000,"25.0"
1887.2601,33.7050,33.4310,30.0000,"25.0"
1887.3000,33.7050,33.4590,30.0000,"25.0"
1887.3200,33.6770,33.4590,30.0000,"25.0"
1887.3600,33.7050,33.4590,30.0000,"25.0"
1887.3801,33.7050,33.4310,30.0000,"25.0"
1887.4201,33.7050,33.4310,30.0000,"25.0"
1887.4400,33.7320,33.4590,30.0000,"25.0"
1887.4800,33.7050,33.4590,30.0000,"25.0"
1887.5001,33.7050,33.4590,30.0000,"25.0"
1887.5401,33.7050,33.4590,30.0000,"25.0"
1887.5600,33.7320,33.4590,30.0000,"25.0"
1887.6001,33.7050,33.4590,30.0000,"25.0"
1887.6200,33.7050,33.4310,30.0000,"25.0"
1887.6601,33.7320,33.4310,30.0000,"25.0"
1887.6801,33.7050,33.4310,30.0000,"25.0"
1887.7201,33.7320,33.4310,30.0000,"25.0"
1887.7600,33.7320,33.4310,30.0000,"25.0"
1887.7800,33.7320,33.4310,30.0000,"25.0"
1887.8200,33.7050,33.4310,30.0000,"25.0"
1887.8401,33.7050,33.4310,30.0000,"25.0"
1887.8800,33.6770,33.4310,30.0000,"25.0"
1887.9000,33.7320,33.4310,30.0000,"25.0"
1887.9400,33.7050,33.4310,30.0000,"25.0"
1887.9600,33.7320,33.4590,30.0000,"25.0"
1888.0001,33.7050,33.4310,30.0000,"25.0"
1888.0201,33.7050,33.4590,30.0000,"25.0"
1888.0600,33.7050,33.4310,30.0000,"25.0"
1888.0800,33.7050,33.4590,30.0000,"25.0"
1888.1201,33.7320,33.4310,30.0000,"25.0"
1888.1400,33.7050,33.4310,30.0000,"25.0"
1888.1800,33.7050,33.4590,30.0000,"25.0"
1888.2001,33.7050,33.4310,30.0000,"25.0"
1888.2400,33.7320,33.4310,30.0000,"25.0"
1888.2600,33.7050,33.4590,30.0000,"25.0"
1888.3001,33.7050,33.4310,30.0000,"25.0"
1888.3201,33.7050,33.4590,30.0000,"25.0"
1888.3600,33.7320,33.4590,30.0000,"25.0"
1888.3801,33.7050,33.4590,30.0000,"25.0"
1888.4201,33.7050,33.4590,30.0000,"25.0"
1888.4400,33.7050,33.4590,30.0000,"25.0"
1888.4800,33.7050,33.4310,30.0000,"25.0"
1888.5001,33.7320,33.4310,30.0000,"25.0"
1888.5400,33.7050,33.4310,30.0000,"25.0"
1888.5601,33.7050,33.4310,30.0000,"25.0"
1888.6000,33.7320,33.4310,30.0000,"25.0"
1888.6200,33.7050,33.4590,30.0000,"25.0"
1888.6600,33.7050,33.4310,30.0000,"25.0"
1888.6800,33.7050,33.4310,30.0000,"25.0"
1888.7201,33.7050,33.4590,30.0000,"25.0"
1888.7400,33.7320,33.4310,30.0000,"25.0"
1888.7801,33.7050,33.4310,30.0000,"25.0"
1888.8001,33.7320,33.4590,30.0000,"25.0"
1888.8401,33.7320,33.4310,30.0000,"25.0"
1888.8602,33.7050,33.4860,30.0000,"25.0"
1888.9000,33.7050,33.4590,30.0000,"25.0"
1888.9200,33.7050,33.4040,30.0000,"25.0"
1888.9601,33.7320,33.4590,30.0000,"25.0"
1888.9801,33.7320,33.4310,30.0000,"25.0"
1889.0200,33.6770,33.4310,30.0000,"25.0"
1889.0400,33.7320,33.4590,30.0000,"25.0"
1889.0801,33.7320,33.4310,30.0000,"25.0"
1889.1001,33.7320,33.4310,30.0000,"25.0"
1889.1401,33.7050,33.4590,30.0000,"25.0"
1889.1601,33.7050,33.4590,30.0000,"25.0"
1889.2001,33.7050,33.4310,30.0000,"25.0"
1889.2201,33.7050,33.4590,30.0000,"25.0"
1889.2601,33.7050,33.4310,30.0000,"25.0"
1889.2801,33.7320,33.4040,30.0000,"25.0"
1889.3201,33.7320,33.4590,30.0000,"25.0"
1889.3401,33.6770,33.4310,30.0000,"25.0"
1889.3800,33.7050,33.4590,30.0000,"25.0"
