time,temp_a,temp_b
11:719.119,30.88,31.09
11:719.246,30.88,31.08
11:719.369,30.88,31.08
11:719.492,30.88,31.09
11:719.615,30.88,31.09
11:719.742,30.88,31.09
11:719.865,30.88,31.08
11:719.988,30.88,31.09
12:720.114,30.88,31.09
12:720.238,30.88,31.09
12:720.361,30.88,31.09
12:720.484,30.88,31.09
12:720.610,30.88,31.09
12:720.733,30.88,31.09
12:720.856,30.88,31.09
12:720.979,30.88,31.09
12:721.106,30.88,31.09
12:721.229,30.88,31.09
12:721.352,30.88,31.09
12:721.475,30.89,31.09
12:721.601,30.89,31.09
12:721.724,30.88,31.09
12:721.848,30.89,31.09
12:721.974,30.89,31.1
12:722.097,30.89,31.1
12:722.220,30.89,31.1
12:722.343,30.89,31.1
12:722.470,30.89,31.1
12:722.593,30.89,31.09
12:722.716,30.89,31.1
12:722.839,30.89,31.1
12:722.966,30.89,31.1
12:723.089,30.89,31.1
12:723.211,30.89,31.1
12:723.335,30.9,31.1
12:723.461,30.9,31.1
12:723.585,30.9,31.1
12:723.707,30.9,31.1
12:723.834,30.9,31.11
12:723.957,30.9,31.1
12:724.080,30.9,31.11
12:724.203,30.9,31.11
12:724.330,30.91,31.11
12:724.453,30.9,31.11
12:724.576,30.91,31.11
12:724.699,30.91,31.12
12:724.825,30.91,31.12
12:724.949,30.91,31.12
12:725.072,30.91,31.11
12:725.194,30.91,31.12
12:725.321,30.91,31.12
12:725.444,30.92,31.12
12:725.567,30.91,31.12
12:725.694,30.92,31.12
12:725.817,30.92,31.13
12:725.940,30.92,31.12
12:726.063,30.92,31.12
12:726.189,30.93,31.12
12:726.313,30.93,31.12
12:726.436,30.93,31.12
12:726.558,30.93,31.12
12:726.685,30.93,31.12
12:726.808,30.93,31.13
12:726.931,30.93,31.13
12:727.058,30.93,31.13
12:727.181,30.93,31.13
12:727.304,30.93,31.13
12:727.427,30.93,31.13
12:727.554,30.93,31.13
12:727.677,30.93,31.13
12:727.800,30.94,31.13
12:727.922,30.94,31.13
12:728.049,30.94,31.14
12:728.172,30.94,31.14
12:728.295,30.94,31.14
12:728.418,30.94,31.14
12:728.545,30.95,31.14
12:728.668,30.94,31.14
12:728.791,30.95,31.14
12:728.918,30.95,31.14
12:729.041,30.95,31.15
12:729.164,30.95,31.14
12:729.287,30.96,31.15
12:729.413,30.95,31.15
12:729.537,30.96,31.15
12:729.660,30.96,31.15
12:729.782,30.96,31.15
12:729.909,30.96,31.15
12:730.032,30.96,31.15
12:730.155,30.96,31.16
12:730.282,30.96,31.16
12:730.405,30.96,31.16
12:730.528,30.96,31.16
12:730.651,30.96,31.16
12:730.777,30.96,31.16
12:730.901,30.96,31.16
12:731.023,30.97,31.16
12:731.146,30.96,31.16
12:731.273,30.97,31.17
12:731.396,30.97,31.17
12:731.519,30.97,31.17
12:731.642,30.97,31.17
12:731.769,30.97,31.17
12:731.892,30.97,31.17
12:732.015,30.97,31.17
12:732.141,30.97,31.17
12:732.265,30.97,31.17
12:732.387,30.97,31.17
12:732.510,30.97,31.18
12:732.637,30.97,31.18
12:732.760,30.97,31.18
12:732.883,30.97,31.18
12:733.006,30.97,31.18
12:733.133,30.97,31.18
12:733.256,30.97,31.18
12:733.379,30.97,31.18
12:733.505,30.97,31.18
12:733.629,30.97,31.18
12:733.752,30.97,31.18
12:733.874,30.97,31.18
12:734.001,30.97,31.18
12:734.124,30.97,31.18
12:734.247,30.97,31.18
12:734.370,30.97,31.18
12:734.497,30.97,31.18
12:734.620,30.97,31.18
12:734.743,30.97,31.18
12:734.869,30.97,31.18
12:734.993,30.97,31.18
12:735.116,30.97,31.18
12:735.238,30.97,31.18
12:735.365,30.97,31.18
12:735.488,30.97,31.18
12:735.611,30.97,31.18
12:735.734,30.97,31.18
12:735.861,30.97,31.19
12:735.984,30.97,31.18
12:736.107,30.97,31.18
12:736.230,30.98,31.18
12:736.357,30.97,31.19
12:736.480,30.97,31.19
12:736.602,30.97,31.19
12:736.729,30.97,31.19
12:736.852,30.97,31.19
12:736.975,30.98,31.19
12:737.098,30.98,31.19
12:737.225,30.97,31.19
12:737.348,30.97,31.19
12:737.471,30.98,31.19
12:737.594,30.97,31.19
12:737.721,30.98,31.19
12:737.844,30.97,31.19
12:737.966,30.98,31.19
12:738.093,30.98,31.19
12:738.216,30.98,31.19
12:738.339,30.98,31.19
12:738.462,30.98,31.19
12:738.589,30.98,31.19
12:738.712,30.98,31.19
12:738.835,30.98,31.19
12:738.958,30.98,31.19
12:739.084,30.98,31.19
12:739.207,30.98,31.19
12:739.331,30.98,31.19
12:739.453,30.98,31.19
12:739.580,30.98,31.19
12:739.703,30.98,31.19
12:739.826,30.98,31.19
12:739.952,30.98,31.19
12:740.076,30.98,31.19
12:740.199,30.98,31.19
12:740.322,30.98,31.19
12:740.448,30.98,31.19
12:740.572,30.98,31.19
12:740.694,30.98,31.19
12:740.817,30.98,31.19
12:740.944,30.98,31.19
12:741.067,30.98,31.19
12:741.190,30.98,31.19
12:741.317,30.98,31.19
12:741.439,30.98,31.19
12:741.563,30.98,31.19
12:741.686,30.98,31.19
12:741.812,30.98,31.19
12:741.935,30.98,31.19
12:742.059,30.98,31.19
12:742.181,30.98,31.19
12:742.308,30.98,31.19
12:742.431,30.98,31.19
12:742.554,30.98,31.19
12:742.681,30.98,31.19
12:742.804,30.98,31.19
12:742.927,30.98,31.19
12:743.050,30.98,31.19
12:743.176,30.98,31.19
12:743.299,30.98,31.19
12:743.423,30.98,31.19
12:743.545,30.98,31.19
12:743.672,30.98,31.19
12:743.795,30.98,31.19
12:743.918,30.98,31.19
12:744.041,30.98,31.19
12:744.168,30.98,31.19
12:744.291,30.98,31.19
12:744.414,30.98,31.19
12:744.540,30.98,31.19
12:744.664,30.98,31.19
12:744.787,30.98,31.19
12:744.910,30.98,31.19
12:745.036,30.98,31.19
12:745.159,30.98,31.19
12:745.282,30.98,31.19
12:745.405,30.98,31.19
12:745.532,30.99,31.19
12:745.655,30.99,31.19
12:745.778,30.98,31.19
12:745.904,30.98,31.19
12:746.027,30.98,31.19
12:746.151,30.98,31.19
12:746.273,30.99,31.19
12:746.400,30.99,31.2
12:746.523,30.99,31.2
12:746.646,30.99,31.19
12:746.769,30.99,31.2
12:746.896,30.99,31.2
12:747.019,30.98,31.2
12:747.142,30.99,31.2
12:747.265,30.99,31.2
12:747.391,30.99,31.2
12:747.514,30.99,31.2
12:747.637,30.99,31.2
12:747.764,30.99,31.2
12:747.887,30.99,31.2
12:748.010,31.0,31.2
12:748.133,31.0,31.2
12:748.260,31.0,31.2
12:748.383,31.0,31.21
12:748.506,31.0,31.2
12:748.628,31.0,31.21
12:748.755,31.0,31.2
12:748.878,31.0,31.21
12:749.001,31.0,31.21
12:749.127,31.0,31.21
12:749.250,31.0,31.21
12:749.373,31.0,31.21
12:749.496,31.0,31.21
12:749.622,31.0,31.21
12:749.745,31.01,31.22
12:749.868,31.01,31.22
12:749.991,31.01,31.21
12:750.117,31.01,31.22
12:750.240,31.01,31.21
12:750.363,31.02,31.22
12:750.486,31.02,31.22
12:750.612,31.02,31.22
12:750.735,31.01,31.22
12:750.858,31.02,31.23
12:750.984,31.02,31.23
12:751.107,31.02,31.23
12:751.230,31.02,31.23
12:751.353,31.03,31.23
12:751.479,31.02,31.24
12:751.602,31.02,31.23
12:751.725,31.03,31.23
12:751.848,31.03,31.24
12:751.974,31.03,31.24
12:752.098,31.03,31.24
12:752.220,31.03,31.24
12:752.343,31.03,31.24
12:752.470,31.04,31.25
12:752.593,31.04,31.25
12:752.715,31.04,31.25
12:752.842,31.03,31.25
12:752.965,31.04,31.25
12:753.088,31.04,31.25
12:753.210,31.04,31.26
12:753.337,31.04,31.25
12:753.460,31.05,31.26
12:753.583,31.04,31.26
12:753.706,31.05,31.26
12:753.832,31.05,31.26
12:753.955,31.05,31.26
12:754.078,31.05,31.27
12:754.204,31.05,31.26
12:754.327,31.05,31.26
12:754.450,31.05,31.27
12:754.573,31.06,31.27
12:754.699,31.06,31.27
12:754.822,31.06,31.27
12:754.945,31.06,31.27
12:755.068,31.06,31.27
12:755.195,31.06,31.27
12:755.318,31.06,31.27
12:755.440,31.06,31.28
12:755.563,31.07,31.27
12:755.690,31.07,31.28
12:755.813,31.07,31.28
12:755.935,31.07,31.28
12:756.062,31.07,31.28
12:756.185,31.07,31.28
12:756.308,31.07,31.28
12:756.431,31.07,31.28
12:756.557,31.07,31.29
12:756.680,31.07,31.29
12:756.803,31.07,31.29
12:756.926,31.07,31.28
12:757.052,31.07,31.28
12:757.175,31.07,31.29
12:757.298,31.07,31.29
12:757.424,31.07,31.29
12:757.547,31.08,31.29
12:757.670,31.08,31.29
12:757.793,31.08,31.29
12:757.920,31.08,31.29
12:758.043,31.08,31.29
12:758.166,31.08,31.29
12:758.289,31.07,31.29
12:758.415,31.08,31.29
12:758.538,31.08,31.29
12:758.661,31.08,31.29
12:758.784,31.08,31.29
12:758.910,31.08,31.29
12:759.033,31.08,31.29
12:759.156,31.08,31.29
12:759.282,31.08,31.29
12:759.405,31.08,31.29
12:759.528,31.08,31.29
12:759.651,31.08,31.29
12:759.778,31.08,31.29
12:759.900,31.08,31.29
12:760.023,31.08,31.29
12:760.146,31.08,31.29
12:760.273,31.08,31.29
12:760.396,31.08,31.29
12:760.519,31.08,31.29
12:760.641,31.08,31.29
12:760.768,31.08,31.29
12:760.891,31.08,31.29
12:761.014,31.08,31.29
12:761.137,31.08,31.29
12:761.263,31.08,31.29
12:761.386,31.08,31.29
12:761.509,31.08,31.29
12:761.635,31.08,31.29
12:761.758,31.08,31.29
12:761.881,31.08,31.29
12:762.004,31.08,31.29
12:762.131,31.08,31.29
12:762.254,31.08,31.29
12:762.377,31.08,31.29
12:762.499,31.08,31.29
12:762.626,31.08,31.29
12:762.749,31.08,31.29
12:762.872,31.08,31.29
12:762.994,31.08,31.29
12:763.121,31.08,31.29
12:763.244,31.08,31.29
12:763.367,31.08,31.29
12:763.493,31.08,31.29
12:763.616,31.08,31.29
12:763.739,31.08,31.29
12:763.862,31.08,31.29
12:763.988,31.08,31.29
12:764.112,31.08,31.29
12:764.235,31.08,31.29
12:764.357,31.08,31.29
12:764.484,31.08,31.29
12:764.607,31.08,31.29
12:764.730,31.08,31.29
12:764.853,31.08,31.29
12:764.979,31.08,31.29
12:765.102,31.08,31.29
12:765.225,31.08,31.29
12:765.352,31.08,31.29
12:765.475,31.08,31.29
12:765.598,31.08,31.29
12:765.720,31.08,31.29
12:765.847,31.08,31.29
12:765.970,31.08,31.29
12:766.093,31.08,31.29
12:766.215,31.08,31.29
12:766.342,31.08,31.29
12:766.465,31.08,31.29
12:766.588,31.08,31.3
12:766.711,31.08,31.29
12:766.837,31.08,31.29
12:766.960,31.08,31.29
12:767.083,31.08,31.29
12:767.209,31.08,31.29
12:767.333,31.08,31.29
12:767.456,31.08,31.29
12:767.578,31.08,31.29
12:767.705,31.08,31.29
12:767.828,31.08,31.3
12:767.951,31.08,31.3
12:768.074,31.08,31.29
12:768.200,31.08,31.29
12:768.323,31.08,31.29
12:768.446,31.08,31.3
12:768.569,31.08,31.29
12:768.695,31.08,31.29
12:768.819,31.08,31.3
12:768.941,31.08,31.3
12:769.068,31.08,31.3
12:769.191,31.08,31.3
12:769.314,31.09,31.3
12:769.436,31.09,31.3
12:769.563,31.09,31.3
12:769.686,31.09,31.3
12:769.809,31.09,31.3
12:769.932,31.09,31.3
12:770.058,31.09,31.3
12:770.182,31.09,31.3
12:770.304,31.09,31.3
12:770.427,31.09,31.3
12:770.554,31.09,31.3
12:770.677,31.09,31.3
12:770.800,31.09,31.3
12:770.926,31.09,31.3
12:771.049,31.09,31.3
12:771.172,31.09,31.3
12:771.295,31.09,31.3
12:771.422,31.09,31.3
12:771.544,31.09,31.3
12:771.668,31.09,31.3
12:771.790,31.09,31.3
12:771.917,31.09,31.3
12:772.040,31.1,31.3
12:772.163,31.1,31.3
12:772.285,31.09,31.3
12:772.412,31.1,31.3
12:772.535,31.1,31.3
12:772.658,31.1,31.3
12:772.784,31.1,31.3
12:772.907,31.1,31.3
12:773.030,31.1,31.3
12:773.153,31.1,31.3
12:773.280,31.1,31.3
12:773.403,31.1,31.31
12:773.526,31.1,31.31
12:773.649,31.1,31.3
12:773.775,31.1,31.31
12:773.898,31.1,31.31
12:774.021,31.11,31.31
12:774.144,31.1,31.31
12:774.271,31.1,31.31
12:774.393,31.11,31.31
12:774.516,31.1,31.31
12:774.643,31.11,31.31
12:774.766,31.11,31.31
12:774.889,31.11,31.31
12:775.011,31.11,31.31
12:775.138,31.11,31.32
12:775.261,31.11,31.31
12:775.384,31.11,31.32
12:775.507,31.12,31.32
12:775.634,31.11,31.32
12:775.757,31.12,31.32
12:775.879,31.12,31.32
12:776.006,31.12,31.32
12:776.129,31.12,31.32
12:776.252,31.12,31.33
12:776.375,31.12,31.33
12:776.501,31.12,31.33
12:776.624,31.12,31.33
12:776.747,31.12,31.33
12:776.870,31.13,31.33
12:776.997,31.13,31.33
12:777.120,31.13,31.33
12:777.243,31.13,31.34
12:777.365,31.13,31.34
12:777.492,31.13,31.34
12:777.615,31.14,31.34
12:777.738,31.14,31.34
12:777.865,31.14,31.34
12:777.987,31.14,31.34
12:778.111,31.14,31.35
12:778.233,31.14,31.35
12:778.360,31.15,31.35
12:778.483,31.15,31.35
12:778.606,31.15,31.35
12:778.729,31.15,31.35
12:778.855,31.15,31.35
12:778.978,31.15,31.36
12:779.101,31.15,31.36
12:779.228,31.15,31.36
12:779.351,31.15,31.36
12:779.474,31.15,31.36
12:779.597,31.16,31.36
12:779.723,31.15,31.36
12:779.846,31.16,31.37
12:779.969,31.16,31.36
13:780.092,31.16,31.36
13:780.219,31.16,31.37
13:780.342,31.16,31.37
13:780.465,31.16,31.37
13:780.591,31.16,31.37
13:780.714,31.16,31.37
13:780.837,31.17,31.37
13:780.960,31.17,31.37
13:781.086,31.17,31.37
13:781.209,31.17,31.38
13:781.332,31.17,31.38
13:781.455,31.17,31.38
13:781.581,31.17,31.38
13:781.705,31.17,31.38
13:781.827,31.17,31.38
13:781.950,31.17,31.38
13:782.077,31.17,31.38
13:782.200,31.18,31.38
13:782.323,31.17,31.38
13:782.450,31.18,31.39
13:782.572,31.18,31.39
13:782.695,31.18,31.39
13:782.818,31.18,31.39
13:782.945,31.18,31.39
13:783.068,31.18,31.39
13:783.191,31.18,31.39
13:783.314,31.18,31.39
13:783.440,31.18,31.39
13:783.563,31.18,31.4
13:783.686,31.18,31.39
13:783.813,31.18,31.39
13:783.936,31.18,31.4
13:784.059,31.18,31.4
13:784.182,31.18,31.4
13:784.308,31.18,31.4
13:784.431,31.18,31.4
13:784.554,31.18,31.4
13:784.677,31.18,31.4
13:784.804,31.18,31.4
13:784.927,31.18,31.4
13:785.050,31.19,31.4
13:785.172,31.19,31.4
13:785.299,31.18,31.4
13:785.422,31.19,31.4
13:785.545,31.19,31.4
13:785.671,31.19,31.4
13:785.795,31.18,31.4
13:785.918,31.19,31.4
13:786.040,31.19,31.4
13:786.167,31.18,31.4
13:786.290,31.19,31.4
13:786.413,31.19,31.4
13:786.536,31.19,31.4
13:786.662,31.19,31.4
13:786.785,31.19,31.4
13:786.908,31.19,31.4
13:787.035,31.19,31.4
13:787.157,31.19,31.4
13:787.281,31.19,31.4
13:787.404,31.19,31.4
13:787.530,31.19,31.4
13:787.653,31.19,31.4
13:787.776,31.19,31.4
13:787.899,31.19,31.4
13:788.025,31.19,31.4
13:788.149,31.19,31.4
13:788.272,31.19,31.4
13:788.398,31.19,31.4
13:788.521,31.19,31.4
13:788.644,31.19,31.4
13:788.767,31.19,31.4
13:788.894,31.19,31.4
13:789.016,31.19,31.4
13:789.140,31.19,31.4
13:789.262,31.19,31.4
13:789.389,31.19,31.4
13:789.512,31.19,31.4
13:789.635,31.19,31.4
13:789.758,31.19,31.4
13:789.885,31.19,31.4
13:790.007,31.19,31.4
13:790.130,31.19,31.4
13:790.257,31.19,31.4
13:790.380,31.19,31.4
13:790.503,31.19,31.4
13:790.626,31.19,31.4
13:790.752,31.19,31.4
13:790.875,31.19,31.4
13:790.998,31.19,31.4
13:791.121,31.19,31.4
13:791.248,31.19,31.4
13:791.371,31.19,31.4
13:791.494,31.19,31.4
13:791.620,31.19,31.4
13:791.743,31.19,31.4
13:791.866,31.19,31.4
13:791.989,31.19,31.4
13:792.116,31.19,31.4
13:792.239,31.19,31.4
13:792.362,31.19,31.4
13:792.485,31.19,31.4
13:792.611,31.19,31.4
13:792.734,31.19,31.4
13:792.857,31.19,31.4
13:792.980,31.19,31.4
13:793.107,31.19,31.4
13:793.230,31.19,31.4
13:793.353,31.19,31.4
13:793.479,31.19,31.4
13:793.602,31.19,31.4
13:793.725,31.19,31.4
13:793.848,31.19,31.4
13:793.975,31.19,31.4
13:794.098,31.19,31.4
13:794.220,31.19,31.4
13:794.343,31.19,31.4
13:794.470,31.19,31.4
13:794.593,31.19,31.4
13:794.716,31.19,31.4
13:794.842,31.19,31.4
13:794.965,31.19,31.4
13:795.089,31.19,31.4
13:795.211,31.19,31.4
13:795.338,31.19,31.4
13:795.461,31.2,31.4
13:795.584,31.2,31.4
13:795.707,31.2,31.41
13:795.834,31.2,31.41
13:795.957,31.2,31.4
13:796.079,31.2,31.41
13:796.202,31.2,31.4
13:796.328,31.2,31.41
13:796.452,31.2,31.41
13:796.575,31.2,31.41
13:796.701,31.2,31.41
13:796.824,31.2,31.41
13:796.947,31.2,31.41
13:797.071,31.2,31.41
13:797.197,31.2,31.41
13:797.320,31.2,31.41
13:797.443,31.2,31.41
13:797.566,31.21,31.41
13:797.692,31.21,31.41
13:797.815,31.2,31.41
13:797.938,31.21,31.41
13:798.065,31.21,31.41
13:798.188,31.2,31.41
13:798.311,31.21,31.41
13:798.434,31.21,31.41
13:798.560,31.21,31.42
13:798.683,31.21,31.41
13:798.806,31.22,31.41
13:798.929,31.22,31.41
13:799.056,31.22,31.41
13:799.179,31.22,31.42
13:799.302,31.22,31.42
13:799.428,31.22,31.42
13:799.551,31.22,31.42
13:799.674,31.22,31.42
13:799.797,31.22,31.42
13:799.924,31.22,31.42
13:800.047,31.23,31.42
13:800.170,31.22,31.43
13:800.293,31.23,31.43
13:800.419,31.23,31.43
13:800.542,31.23,31.43
13:800.665,31.23,31.43
13:800.788,31.23,31.43
13:800.915,31.23,31.43
13:801.037,31.24,31.43
13:801.161,31.24,31.43
13:801.287,31.23,31.43
13:801.410,31.24,31.43
13:801.533,31.24,31.44
13:801.656,31.24,31.44
13:801.783,31.24,31.44
13:801.906,31.25,31.44
13:802.028,31.25,31.44
13:802.151,31.25,31.44
13:802.278,31.25,31.44
13:802.401,31.25,31.45
13:802.524,31.25,31.45
13:802.651,31.25,31.45
13:802.774,31.26,31.45
13:802.897,31.26,31.45
13:803.019,31.26,31.45
13:803.146,31.26,31.45
13:803.269,31.26,31.45
13:803.392,31.26,31.45
13:803.515,31.26,31.45
13:803.642,31.26,31.46
13:803.765,31.26,31.45
13:803.888,31.26,31.46
13:804.014,31.27,31.46
13:804.137,31.27,31.45
13:804.260,31.27,31.46
13:804.383,31.27,31.46
13:804.510,31.27,31.47
13:804.633,31.28,31.46
13:804.756,31.28,31.47
13:804.879,31.28,31.47
13:805.005,31.28,31.47
13:805.128,31.28,31.47
13:805.251,31.28,31.47
13:805.374,31.28,31.47
13:805.501,31.28,31.47
13:805.624,31.28,31.48
13:805.747,31.28,31.48
13:805.873,31.29,31.48
13:805.996,31.28,31.48
13:806.119,31.29,31.48
13:806.242,31.29,31.48
13:806.369,31.29,31.49
13:806.492,31.29,31.49
13:806.615,31.29,31.49
13:806.737,31.29,31.49
13:806.864,31.29,31.49
13:806.987,31.29,31.49
13:807.110,31.29,31.5
13:807.237,31.29,31.5
13:807.360,31.29,31.5
13:807.483,31.29,31.5
13:807.606,31.29,31.5
13:807.732,31.29,31.5
13:807.855,31.29,31.5
13:807.978,31.29,31.5
13:808.101,31.29,31.5
13:808.228,31.29,31.5
13:808.351,31.29,31.5
13:808.474,31.29,31.5
13:808.597,31.29,31.5
13:808.723,31.29,31.5
13:808.846,31.29,31.5
13:808.969,31.29,31.5
13:809.096,31.29,31.5
13:809.219,31.29,31.5
13:809.342,31.29,31.5
13:809.465,31.29,31.5
13:809.591,31.29,31.5
13:809.714,31.29,31.5
13:809.837,31.29,31.5
13:809.960,31.29,31.5
13:810.087,31.29,31.5
13:810.210,31.29,31.51
13:810.333,31.29,31.5
13:810.459,31.29,31.5
13:810.582,31.29,31.5
13:810.705,31.29,31.51
13:810.828,31.29,31.51
13:810.955,31.29,31.5
13:811.078,31.29,31.51
13:811.201,31.29,31.51
13:811.323,31.29,31.5
13:811.450,31.29,31.51
13:811.574,31.29,31.51
13:811.696,31.29,31.51
13:811.819,31.29,31.51
13:811.946,31.29,31.51
13:812.069,31.29,31.51
13:812.192,31.29,31.51
13:812.318,31.29,31.51
13:812.441,31.29,31.51
13:812.564,31.29,31.51
13:812.687,31.29,31.51
13:812.814,31.29,31.51
13:812.937,31.29,31.51
13:813.060,31.29,31.51
13:813.183,31.29,31.51
13:813.310,31.29,31.51
13:813.433,31.29,31.51
13:813.555,31.29,31.51
13:813.682,31.29,31.51
13:813.805,31.29,31.51
13:813.928,31.29,31.51
13:814.050,31.29,31.51
13:814.178,31.3,31.51
13:814.301,31.3,31.51
13:814.423,31.3,31.51
13:814.546,31.3,31.51
13:814.673,31.3,31.51
13:814.796,31.3,31.51
13:814.919,31.3,31.51
13:815.045,31.3,31.51
13:815.169,31.3,31.51
13:815.292,31.3,31.51
13:815.415,31.3,31.51
13:815.541,31.3,31.51
13:815.664,31.3,31.51
13:815.787,31.3,31.51
13:815.910,31.3,31.51
13:816.037,31.3,31.51
13:816.160,31.3,31.51
13:816.283,31.3,31.51
13:816.406,31.3,31.51
13:816.532,31.3,31.51
13:816.655,31.3,31.51
13:816.778,31.3,31.51
13:816.905,31.3,31.51
13:817.028,31.3,31.51
13:817.151,31.3,31.51
13:817.273,31.3,31.51
13:817.400,31.3,31.51
13:817.523,31.3,31.51
13:817.646,31.3,31.51
13:817.769,31.3,31.51
13:817.896,31.3,31.51
13:818.019,31.3,31.51
13:818.142,31.3,31.51
13:818.268,31.3,31.51
13:818.391,31.3,31.51
13:818.514,31.3,31.51
13:818.637,31.3,31.51
13:818.764,31.3,31.51
13:818.887,31.3,31.51
13:819.010,31.3,31.51
13:819.133,31.3,31.51
13:819.259,31.3,31.51
13:819.382,31.3,31.51
13:819.505,31.31,31.51
13:819.628,31.3,31.51
13:819.755,31.31,31.51
13:819.878,31.31,31.51
13:820.001,31.31,31.51
13:820.127,31.31,31.51
13:820.250,31.31,31.51
13:820.373,31.31,31.51
13:820.496,31.31,31.51
13:820.623,31.31,31.51
13:820.746,31.31,31.52
13:820.869,31.31,31.51
13:820.992,31.31,31.51
13:821.118,31.31,31.51
13:821.242,31.31,31.52
13:821.364,31.31,31.52
13:821.491,31.31,31.51
13:821.614,31.32,31.52
13:821.737,31.32,31.52
13:821.860,31.32,31.52
13:821.987,31.32,31.52
13:822.110,31.32,31.52
13:822.233,31.32,31.52
13:822.356,31.32,31.52
13:822.482,31.33,31.52
13:822.605,31.33,31.52
13:822.728,31.33,31.53
13:822.855,31.33,31.53
13:822.978,31.33,31.52
13:823.101,31.33,31.53
13:823.224,31.33,31.52
13:823.350,31.34,31.53
13:823.473,31.34,31.53
13:823.596,31.34,31.53
13:823.719,31.33,31.53
13:823.846,31.34,31.53
13:823.969,31.34,31.53
13:824.092,31.34,31.53
13:824.214,31.34,31.53
13:824.341,31.34,31.54
13:824.464,31.34,31.54
13:824.587,31.35,31.54
13:824.714,31.35,31.54
13:824.837,31.35,31.54
13:824.960,31.35,31.54
13:825.083,31.35,31.54
13:825.209,31.35,31.54
13:825.333,31.35,31.55
13:825.455,31.35,31.55
13:825.578,31.36,31.55
13:825.705,31.35,31.55
13:825.828,31.35,31.55
13:825.951,31.36,31.56
13:826.077,31.36,31.55
13:826.200,31.36,31.56
13:826.324,31.36,31.56
13:826.446,31.36,31.56
13:826.573,31.37,31.56
13:826.695,31.36,31.56
13:826.819,31.36,31.56
13:826.942,31.36,31.56
13:827.068,31.37,31.56
13:827.192,31.37,31.56
13:827.315,31.37,31.56
13:827.441,31.37,31.56
13:827.564,31.37,31.57
13:827.687,31.38,31.57
13:827.810,31.38,31.57
13:827.937,31.38,31.57
13:828.059,31.38,31.58
13:828.183,31.38,31.58
13:828.306,31.38,31.58
13:828.432,31.38,31.57
13:828.556,31.38,31.58
13:828.678,31.38,31.58
13:828.801,31.39,31.58
13:828.927,31.39,31.58
13:829.051,31.39,31.58
13:829.174,31.39,31.58
13:829.300,31.39,31.58
13:829.423,31.39,31.58
13:829.546,31.39,31.58
13:829.669,31.39,31.59
13:829.796,31.39,31.59
13:829.919,31.39,31.59
13:830.042,31.39,31.59
13:830.165,31.39,31.59
13:830.291,31.4,31.59
13:830.414,31.4,31.6
13:830.537,31.39,31.6
13:830.664,31.39,31.6
13:830.787,31.4,31.6
13:830.910,31.4,31.6
13:831.032,31.4,31.6
13:831.159,31.4,31.6
13:831.283,31.4,31.6
13:831.406,31.4,31.61
13:831.528,31.4,31.61
13:831.655,31.4,31.61
13:831.778,31.4,31.61
13:831.901,31.4,31.61
13:832.024,31.4,31.6
13:832.151,31.4,31.61
13:832.274,31.4,31.61
13:832.397,31.4,31.61
13:832.523,31.4,31.61
13:832.646,31.4,31.61
13:832.769,31.4,31.61
13:832.892,31.4,31.61
13:833.019,31.4,31.61
13:833.142,31.4,31.61
13:833.265,31.4,31.61
13:833.387,31.4,31.61
13:833.514,31.4,31.61
13:833.637,31.4,31.61
13:833.760,31.4,31.61
13:833.886,31.4,31.61
13:834.010,31.4,31.61
13:834.133,31.4,31.61
13:834.256,31.4,31.61
13:834.382,31.4,31.61
13:834.505,31.4,31.61
13:834.628,31.4,31.61
13:834.751,31.4,31.61
13:834.878,31.4,31.61
13:835.001,31.4,31.61
13:835.124,31.4,31.61
13:835.250,31.4,31.61
13:835.373,31.4,31.61
13:835.496,31.4,31.61
13:835.619,31.4,31.61
13:835.746,31.4,31.61
13:835.869,31.4,31.61
13:835.992,31.4,31.61
13:836.115,31.4,31.61
13:836.241,31.4,31.61
13:836.365,31.4,31.61
13:836.487,31.4,31.61
13:836.610,31.4,31.61
13:836.737,31.4,31.61
13:836.860,31.4,31.61
13:836.983,31.4,31.61
13:837.109,31.4,31.61
13:837.233,31.4,31.61
13:837.356,31.4,31.61
13:837.478,31.4,31.61
13:837.605,31.4,31.61
13:837.728,31.4,31.61
13:837.851,31.4,31.61
13:837.974,31.4,31.61
13:838.101,31.4,31.61
13:838.224,31.4,31.61
13:838.347,31.4,31.61
13:838.473,31.4,31.61
13:838.596,31.4,31.61
13:838.719,31.4,31.61
13:838.842,31.4,31.61
13:838.969,31.4,31.61
13:839.092,31.4,31.61
13:839.215,31.4,31.61
13:839.338,31.4,31.61
13:839.464,31.4,31.61
13:839.588,31.4,31.61
13:839.710,31.4,31.61
13:839.833,31.4,31.61
13:839.960,31.4,31.61
14:840.083,31.4,31.61
14:840.206,31.4,31.61
14:840.333,31.4,31.61
